block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,Throughput,Timestamp
1024,false,400000,lz4,1,20,128,2,1,10,1,1,67108864,-105569,272171133
512,false,0,zstd,256,4,512,256,11,2,16,1,134217728,-101250,273140179
8,false,400000,zstd,256,4,8,256,3,3,32,2,134217728,-107132,274131954
8192,false,120000,zstd,2,8,64,8,5,10,64,2,134217728,-96612,275091914
4,false,400000,zstd,256,2,8,256,3,3,64,2,134217728,-105790,276075104
2048,false,200000,zstd,1,20,512,32,6,10,4,2,134217728,-104749,277035714
8,false,400000,zstd,256,4,8,256,3,3,32,4,134217728,-105621,278055058
8,false,400000,zstd,128,1024,36,256,8,8,32,2,134217728,-105662,279040298
256,false,240000,snappy,64,0,256,8,4,0,16,2,67108864,-104343,280004167
32,false,400000,snappy,8,64,64,128,0,6,4,16,33554432,-101284,280966434
8,false,400000,zstd,256,0,8,256,3,3,32,2,134217728,-106252,281948288
4,false,360000,zstd,2,512,36,64,7,4,64,1,134217728,-101643,282935347
128,false,400000,snappy,64,0,1,1,8,0,4,8,33554432,-102559,283899687
128,true,40000,snappy,2,64,1024,16,4,1,8,1,2097152,-4312,284873527
8,false,240000,zstd,256,2,8,256,3,3,128,2,134217728,-107776,285875638
8,false,80000,zstd,16,0,256,256,4,6,128,1,134217728,-100256,286867066
128,false,40000,zstd,4,512,36,4,1,0,16,2,1048576,-36507,287839924
1,false,400000,zstd,4,128,4,2,2,10,8,2,67108864,-102534,288818197
256,false,0,zstd,256,2,1,-1,10,8,128,2,134217728,-107610,289791480
64,false,160000,zstd,256,1024,4,-1,8,5,8,2,134217728,-107091,290785183
128,false,320000,zstd,8,2,256,8,6,3,8,4,134217728,-100019,291779849
8,false,120000,snappy,256,2,2,256,1,7,128,2,134217728,-104935,292741097
512,false,320000,snappy,1,16,256,16,10,4,16,2,134217728,-107113,293700921
65536,false,200000,lz4,128,20,64,64,0,7,4,1,64,-15625,294680159
8,false,320000,zstd,128,2,1024,1,9,6,32,2,134217728,-106249,295660992
131072,false,120000,snappy,1,8,2,64,8,7,8,16,1048576,-52922,296620723
256,false,160000,zstd,256,1,36,64,5,1,128,16,134217728,-96545,297587316
256,false,120000,zstd,256,512,2,-1,9,7,8,2,1073741824,-93499,298559560
2048,true,0,lz4,32,4,1024,1,11,10,64,1,256,-4574,299539437
512,false,360000,lz4,2,8,16,8,10,7,128,2,134217728,-106289,300498394
8,false,280000,zstd,256,2,8,1,0,2,16,2,134217728,-105126,301507441
128,false,200000,zstd,1,64,32,256,-1,8,4,32,33554432,-63678,302476953
64,false,40000,zstd,8,1,2,-1,7,5,16,2,134217728,-102966,303478422
1,false,360000,snappy,128,1024,256,4,6,10,4,32,67108864,-104243,304439225
8,false,120000,zstd,256,128,16,128,0,4,16,4,134217728,-105471,305462022
256,false,0,zstd,256,2,1,4,10,8,128,2,134217728,-106226,306437733
4,false,160000,zstd,256,1,8,-1,6,8,16,2,134217728,-107625,307423989
256,false,200000,zstd,1,1024,1024,4,-1,5,16,1,134217728,-101256,308399300
4,false,120000,snappy,32,128,8,4,10,8,16,2,134217728,-103953,309360059
1024,false,40000,snappy,4,8,256,16,5,9,2,4,67108864,-103841,310320844
8192,false,320000,lz4,2,64,4,2,10,6,16,2,134217728,-104087,311280456
32,false,240000,lz4,1,0,4,256,9,9,128,1,8388608,-9203,312250967
512,false,320000,zstd,1,16,256,32,10,4,16,2,134217728,-106339,313213846
8,false,400000,zstd,256,4,2,256,3,0,128,2,134217728,-106935,314206744
32,false,200000,zstd,1,256,36,16,7,2,64,2,134217728,-105743,315191454
512,false,320000,snappy,4,4,256,16,10,4,32,2,134217728,-102828,316154014
256,false,200000,snappy,4,0,2,256,10,7,8,1,134217728,-87374,317114612
256,false,0,lz4,256,1,8,-1,5,0,4,8,134217728,-103883,318074481
32,false,320000,lz4,16,20,4,256,7,3,16,1,134217728,-101530,319036096
1,false,200000,lz4,2,2,2,-1,10,9,128,16,4,-2021,320023349
128,false,200000,lz4,8,0,32,16,7,7,4,16,134217728,-103482,320982867
4,false,240000,zstd,16,0,2,-1,5,5,16,1,134217728,-99099,321971382
8192,false,400000,snappy,16,8,32,256,7,7,2,1,16777216,-76590,322929992
